B306,1/14/15 Review,Bam_Name,Run,Library,Strain,Isotype,Latitude,Longitude,Location,FELIX DB LOC,Fastq Modifications,Original Fastq2,Library Prepareation Method
MMP-7028LAB_5-KR314,ok,MMP-7028LAB_5-KR314,MMP,7028LAB_5,KR314,KR314,49.28,-123.13,"Vancouver, British Columbia (Canada)",,None,,Sonication
MMP-B00B7AB_3-KR314,ok,MMP-B00B7AB_3-KR314,MMP,B00B7AB_3,KR314,KR314,49.28,-123.13,"Vancouver, British Columbia (Canada)",,None,,Sonication
MMP-C02D1AC_1-KR314,ok,MMP-C02D1AC_1-KR314,MMP,C02D1AC_1,KR314,KR314,49.28,-123.13,"Vancouver, British Columbia (Canada)",,None,,Sonication
MMP-D09NFAC_4-KR314,ok,MMP-D09NFAC_4-KR314,MMP,D09NFAC_4,KR314,KR314,49.28,-123.13,"Vancouver, British Columbia (Canada)",,None,,Sonication
MMP-D0A7EAC_1-KR314,ok,MMP-D0A7EAC_1-KR314,MMP,D0A7EAC_1,KR314,KR314,49.28,-123.13,"Vancouver, British Columbia (Canada)",,None,,Sonication
Princeton-ECA39_d0ncdac-KR314,ok,Princeton-ECA39_d0ncdac-KR314,Princeton,ECA39_d0ncdac,KR314,KR314,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET3-LKC34,ok,BGI1-RET3-LKC34,BGI1,RET3,LKC34,LKC34,-18,46,"Unknown city, Madagascar",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET3-LKC34,ok,BGI2-RET3-LKC34,BGI2,RET3,LKC34,LKC34,-18,46,"Unknown city, Madagascar",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET3a-LKC34,ok,BGI3-RET3a-LKC34,BGI3,RET3a,LKC34,LKC34,-18,46,"Unknown city, Madagascar",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
MMP-7028LAB_5-LKC34,ok,MMP-7028LAB_5-LKC34,MMP,7028LAB_5,LKC34,LKC34,-18,46,",  (Madagascar)",,None,,Sonication
MMP-B00B7AB_3-LKC34,ok,MMP-B00B7AB_3-LKC34,MMP,B00B7AB_3,LKC34,LKC34,-18,46,",  (Madagascar)",,None,,Sonication
MMP-C02D1AC_1-LKC34,ok,MMP-C02D1AC_1-LKC34,MMP,C02D1AC_1,LKC34,LKC34,-18,46,",  (Madagascar)",,None,,Sonication
MMP-D09NFAC_4-LKC34,ok,MMP-D09NFAC_4-LKC34,MMP,D09NFAC_4,LKC34,LKC34,-18,46,",  (Madagascar)",,None,,Sonication
MMP-D0A7EAC_1-LKC34,ok,MMP-D0A7EAC_1-LKC34,MMP,D0A7EAC_1,LKC34,LKC34,-18,46,",  (Madagascar)",,None,,Sonication
Princeton-ECA33_c045gab-LKC34,rename,Princeton-ECA33_c045gab-LKC34,Princeton,ECA33_c045gab,LKC34,LKC34,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET4-LSJ1,ok,BGI1-RET4-LSJ1,BGI1,RET4,LSJ1,LSJ1,51.45,-2.59,"Bristol, United Kingdom",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET4-LSJ1,ok,BGI2-RET4-LSJ1,BGI2,RET4,LSJ1,LSJ1,51.45,-2.59,"Bristol, United Kingdom",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET4a-LSJ1,ok,BGI3-RET4a-LSJ1,BGI3,RET4a,LSJ1,LSJ1,51.45,-2.59,"Bristol, United Kingdom",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA36_c099uac-LSJ1,ok,Princeton-ECA36_c099uac-LSJ1,Princeton,ECA36_c099uac,LSJ1,LSJ1,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA36_d0mbhac-LSJ1,ok,Princeton-ECA36_d0mbhac-LSJ1,Princeton,ECA36_d0mbhac,LSJ1,LSJ1,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET2-MY1,ok,BGI1-RET2-MY1,BGI1,RET2,MY1,MY1,52.54,7.31,"Lingen, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-MY1,ok,BGI2-RET2-MY1,BGI2,RET2,MY1,MY1,52.54,7.31,"Lingen, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2b-MY1,ok,BGI3-RET2b-MY1,BGI3,RET2b,MY1,MY1,52.54,7.31,"Lingen, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
MMP-7028LAB_5-MY1,ok,MMP-7028LAB_5-MY1,MMP,7028LAB_5,MY1,MY1,52.54,7.31,"Lingen, Emsland Germany  (Germany)",,None,,Sonication
MMP-B00B7AB_3-MY1,ok,MMP-B00B7AB_3-MY1,MMP,B00B7AB_3,MY1,MY1,52.54,7.31,"Lingen, Emsland Germany  (Germany)",,None,,Sonication
MMP-C02D1AC_1-MY1,ok,MMP-C02D1AC_1-MY1,MMP,C02D1AC_1,MY1,MY1,52.54,7.31,"Lingen, Emsland Germany  (Germany)",,None,,Sonication
MMP-D09NFAC_4-MY1,ok,MMP-D09NFAC_4-MY1,MMP,D09NFAC_4,MY1,MY1,52.54,7.31,"Lingen, Emsland Germany  (Germany)",,None,,Sonication
MMP-D0A7EAC_1-MY1,ok,MMP-D0A7EAC_1-MY1,MMP,D0A7EAC_1,MY1,MY1,52.54,7.31,"Lingen, Emsland Germany  (Germany)",,None,,Sonication
Rockman076-R076.3-MY1,ok,Rockman076-R076.3-MY1,Rockman076,R076.3,MY1,MY1,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA36_c099uac-MY1,ok,Princeton-ECA36_c099uac-MY1,Princeton,ECA36_c099uac,MY1,MY1,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA36_d0mbhac-MY1,ok,Princeton-ECA36_d0mbhac-MY1,Princeton,ECA36_d0mbhac,MY1,MY1,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET3-MY10,ok,BGI1-RET3-MY10,BGI1,RET3,MY10,MY10,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET3-MY10,ok,BGI2-RET3-MY10,BGI2,RET3,MY10,MY10,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET3b-MY10,ok,BGI3-RET3b-MY10,BGI3,RET3b,MY10,MY10,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA38_c099uac-MY10,ok,Princeton-ECA38_c099uac-MY10,Princeton,ECA38_c099uac,MY10,MY10,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA38_d0mbhac-MY10,ok,Princeton-ECA38_d0mbhac-MY10,Princeton,ECA38_d0mbhac,MY10,MY10,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Rockman076-R076.2-MY16,ok,Rockman076-R076.2-MY16,Rockman076,R076.2,MY16,MY16,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET2-MY16,ok,BGI1-RET2-MY16,BGI1,RET2,MY16,MY16,51.93,7.57,"Mecklenbeck, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-MY16,ok,BGI2-RET2-MY16,BGI2,RET2,MY16,MY16,51.93,7.57,"Mecklenbeck, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2a-MY16,ok,BGI3-RET2a-MY16,BGI3,RET2a,MY16,MY16,51.93,7.57,"Mecklenbeck, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
MMP-7028LAB_5-MY16,ok,MMP-7028LAB_5-MY16,MMP,7028LAB_5,MY16,MY16,51.93,7.57,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
MMP-B00B7AB_3-MY16,ok,MMP-B00B7AB_3-MY16,MMP,B00B7AB_3,MY16,MY16,51.93,7.57,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
MMP-C02D1AC_1-MY16,ok,MMP-C02D1AC_1-MY16,MMP,C02D1AC_1,MY16,MY16,51.93,7.57,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
MMP-D09NFAC_4-MY16,ok,MMP-D09NFAC_4-MY16,MMP,D09NFAC_4,MY16,MY16,51.93,7.57,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
MMP-D0A7EAC_1-MY16,ok,MMP-D0A7EAC_1-MY16,MMP,D0A7EAC_1,MY16,MY16,51.93,7.57,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
Rockman096-R096.2-MY16,ok,Rockman096-R096.2-MY16,Rockman096,R096.2,MY16,MY16,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA41_d0ncdac-MY16,ok,Princeton-ECA41_d0ncdac-MY16,Princeton,ECA41_d0ncdac,MY16,MY16,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET7-MY18,ok,BGI1-RET7-MY18,BGI1,RET7,MY18,MY18,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-MY18,ok,BGI2-RET7-MY18,BGI2,RET7,MY18,MY18,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7a-MY18,ok,BGI3-RET7a-MY18,BGI3,RET7a,MY18,MY18,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Rockman096-R096.4-MY18,ok,Rockman096-R096.4-MY18,Rockman096,R096.4,MY18,MY18,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
MMP-7028LAB_5-MY6,ok,MMP-7028LAB_5-MY6,MMP,7028LAB_5,MY6,MY18,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
MMP-B00B7AB_3-MY6,ok,MMP-B00B7AB_3-MY6,MMP,B00B7AB_3,MY6,MY18,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
MMP-C02D1AC_1-MY6,ok,MMP-C02D1AC_1-MY6,MMP,C02D1AC_1,MY6,MY18,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
MMP-D09NFAC_4-MY6,ok,MMP-D09NFAC_4-MY6,MMP,D09NFAC_4,MY6,MY18,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
MMP-D0A7EAC_1-MY6,ok,MMP-D0A7EAC_1-MY6,MMP,D0A7EAC_1,MY6,MY18,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
Princeton-ECA38_c099uac-MY18,ok,Princeton-ECA38_c099uac-MY18,Princeton,ECA38_c099uac,MY18,MY18,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA38_d0mbhac-MY18,ok,Princeton-ECA38_d0mbhac-MY18,Princeton,ECA38_d0mbhac,MY18,MY18,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET1-MY23,ok,BGI1-RET1-MY23,BGI1,RET1,MY23,MY23,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET1-MY23,ok,BGI2-RET1-MY23,BGI2,RET1,MY23,MY23,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET1a-MY23,ok,BGI3-RET1a-MY23,BGI3,RET1a,MY23,MY23,51.96,7.53,"Roxel, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-P-MY23,ok,Princeton-P-MY23,Princeton,P,MY23,MY23,51.96,7.53,"Roxel, Germany",,-10bp of end (low quality),,Tagmentation
MMP-7028LAB_5-MY2,ok,MMP-7028LAB_5-MY2,MMP,7028LAB_5,MY2,MY23,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
MMP-B00B7AB_3-MY2,ok,MMP-B00B7AB_3-MY2,MMP,B00B7AB_3,MY2,MY23,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
MMP-C02D1AC_1-MY2,ok,MMP-C02D1AC_1-MY2,MMP,C02D1AC_1,MY2,MY23,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
MMP-D09NFAC_4-MY2,ok,MMP-D09NFAC_4-MY2,MMP,D09NFAC_4,MY2,MY23,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
MMP-D0A7EAC_1-MY2,ok,MMP-D0A7EAC_1-MY2,MMP,D0A7EAC_1,MY2,MY23,,,"Roxel, Munster Germany  (Germany)",,None,,Sonication
Princeton-ECA34_c045gab-MY23,rename,Princeton-ECA34_c045gab-MY23,Princeton,ECA34_c045gab,MY23,MY23,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET1-N2_CGC,ok,BGI1-RET1-N2_CGC,BGI1,RET1,N2_CGC,N2,51.45,-2.59,"Bristol, United Kingdom",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET1-N2_CGC,ok,BGI2-RET1-N2_CGC,BGI2,RET1,N2_CGC,N2,51.45,-2.59,"Bristol, United Kingdom",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET1a-N2_CGC,ok,BGI3-RET1a-N2_CGC,BGI3,RET1a,N2_CGC,N2,51.45,-2.59,"Bristol, United Kingdom",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-P-N2_CGC,ok,Princeton-P-N2_CGC,Princeton,P,N2_CGC,N2,51.45,-2.59,"Bristol, United Kingdom",,-10bp of end (low quality),,Tagmentation
BGI1-RET6-N2_HRH,ok,BGI1-RET6-N2_HRH,BGI1,RET6,N2_HRH,N2,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-N2_HRH,ok,BGI2-RET6-N2_HRH,BGI2,RET6,N2_HRH,N2,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6b-N2_HRH,ok,BGI3-RET6b-N2_HRH,BGI3,RET6b,N2_HRH,N2,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Uchicago-L001-N2Baer,ok,Uchicago-L001-N2Baer,Uchicago,L001,N2Baer,N2,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET3-NIC1,ok,BGI1-RET3-NIC1,BGI1,RET3,NIC1,NIC1,43.279,5.3543,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET3-NIC1,ok,BGI2-RET3-NIC1,BGI2,RET3,NIC1,NIC1,43.279,5.3543,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET3a-NIC1,ok,BGI3-RET3a-NIC1,BGI3,RET3a,NIC1,NIC1,43.279,5.3543,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA30_c02hkac-NIC1,ok,Princeton-ECA30_c02hkac-NIC1,Princeton,ECA30_c02hkac,NIC1,NIC1,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA30_c03b2ab-NIC1,ok,Princeton-ECA30_c03b2ab-NIC1,Princeton,ECA30_c03b2ab,NIC1,NIC1,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET5-NIC166,ok,BGI1-RET5-NIC166,BGI1,RET5,NIC166,NIC166,46.72722,6.89775,"Canton of Vaud, Switzerland",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET5-NIC166,ok,BGI2-RET5-NIC166,BGI2,RET5,NIC166,NIC166,46.72722,6.89775,"Canton of Vaud, Switzerland",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET5a-NIC166,ok,BGI3-RET5a-NIC166,BGI3,RET5a,NIC166,NIC166,46.72722,6.89775,"Canton of Vaud, Switzerland",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET5-NIC195,ok,BGI1-RET5-NIC195,BGI1,RET5,NIC195,NIC195,38.545874,-28.37322,"Santâ€™Aana, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET5-NIC195,ok,BGI2-RET5-NIC195,BGI2,RET5,NIC195,NIC195,38.545874,-28.37322,"Santâ€™Aana, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET5a-NIC195,ok,BGI3-RET5a-NIC195,BGI3,RET5a,NIC195,NIC195,38.545874,-28.37322,"Santâ€™Aana, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET2-NIC196,ok,BGI1-RET2-NIC196,BGI1,RET2,NIC196,NIC195,38.4716405,-28.20149,"Pranhia, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-NIC196,ok,BGI2-RET2-NIC196,BGI2,RET2,NIC196,NIC195,38.4716405,-28.20149,"Pranhia, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2b-NIC196,ok,BGI3-RET2b-NIC196,BGI3,RET2b,NIC196,NIC195,38.4716405,-28.20149,"Pranhia, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET3-NIC197,ok,BGI1-RET3-NIC197,BGI1,RET3,NIC197,NIC195,38.39682,-28.25165,"Poco dos Patas, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET3-NIC197,ok,BGI2-RET3-NIC197,BGI2,RET3,NIC197,NIC195,38.39682,-28.25165,"Poco dos Patas, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET3a-NIC197,ok,BGI3-RET3a-NIC197,BGI3,RET3a,NIC197,NIC195,38.39682,-28.25165,"Poco dos Patas, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET4-NIC198,ok,BGI1-RET4-NIC198,BGI1,RET4,NIC198,NIC195,39.4364016,-31.23849,"Poco dos Patas, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET4-NIC198,ok,BGI2-RET4-NIC198,BGI2,RET4,NIC198,NIC195,39.4364016,-31.23849,"Poco dos Patas, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET4a-NIC198,ok,BGI3-RET4a-NIC198,BGI3,RET4a,NIC198,NIC195,39.4364016,-31.23849,"Poco dos Patas, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET6-NIC199,ok,BGI1-RET6-NIC199,BGI1,RET6,NIC199,NIC199,37.745428,-25.19929,"Faial da Terra, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-NIC199,ok,BGI2-RET6-NIC199,BGI2,RET6,NIC199,NIC199,37.745428,-25.19929,"Faial da Terra, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6a-NIC199,ok,BGI3-RET6a-NIC199,BGI3,RET6a,NIC199,NIC199,37.745428,-25.19929,"Faial da Terra, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET7-NIC200,ok,BGI1-RET7-NIC200,BGI1,RET7,NIC200,NIC199,37.74942,-25.66489,"Ponta Delgada, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-NIC200,ok,BGI2-RET7-NIC200,BGI2,RET7,NIC200,NIC199,37.74942,-25.66489,"Ponta Delgada, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7a-NIC200,ok,BGI3-RET7a-NIC200,BGI3,RET7a,NIC200,NIC199,37.74942,-25.66489,"Ponta Delgada, Azores",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET2-NIC2,ok,BGI1-RET2-NIC2,BGI1,RET2,NIC2,NIC2,43.279,5.3543,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-NIC2,ok,BGI2-RET2-NIC2,BGI2,RET2,NIC2,NIC2,43.279,5.3543,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2a-NIC2,ok,BGI3-RET2a-NIC2,BGI3,RET2a,NIC2,NIC2,43.279,5.3543,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA31_c02hkac-NIC2,ok,Princeton-ECA31_c02hkac-NIC2,Princeton,ECA31_c02hkac,NIC2,NIC2,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA31_c03b2ab-NIC2,ok,Princeton-ECA31_c03b2ab-NIC2,Princeton,ECA31_c03b2ab,NIC2,NIC2,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET3-NIC207,ok,BGI1-RET3-NIC207,BGI1,RET3,NIC207,NIC207,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET3-NIC207,ok,BGI2-RET3-NIC207,BGI2,RET3,NIC207,NIC207,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET3a-NIC207,ok,BGI3-RET3a-NIC207,BGI3,RET3a,NIC207,NIC207,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET4-NIC231,ok,BGI1-RET4-NIC231,BGI1,RET4,NIC231,NIC231,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET4-NIC231,ok,BGI2-RET4-NIC231,BGI2,RET4,NIC231,NIC231,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET4a-NIC231,ok,BGI3-RET4a-NIC231,BGI3,RET4a,NIC231,NIC231,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET1-NIC232,ok,BGI1-RET1-NIC232,BGI1,RET1,NIC232,NIC231,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET1-NIC232,ok,BGI2-RET1-NIC232,BGI2,RET1,NIC232,NIC231,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET1b-NIC232,ok,BGI3-RET1b-NIC232,BGI3,RET1b,NIC232,NIC231,43.720505,7.24045,"Nice, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET6-NIC236,ok,BGI1-RET6-NIC236,BGI1,RET6,NIC236,NIC236,39.242006,-9.313417,"Lourinha, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-NIC236,ok,BGI2-RET6-NIC236,BGI2,RET6,NIC236,NIC236,39.242006,-9.313417,"Lourinha, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6a-NIC236,ok,BGI3-RET6a-NIC236,BGI3,RET6a,NIC236,NIC236,39.242006,-9.313417,"Lourinha, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET5-NIC237,ok,BGI1-RET5-NIC237,BGI1,RET5,NIC237,NIC236,39.242006,-9.313417,"Lourinha, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET5-NIC237,ok,BGI2-RET5-NIC237,BGI2,RET5,NIC237,NIC236,39.242006,-9.313417,"Lourinha, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET5a-NIC237,ok,BGI3-RET5a-NIC237,BGI3,RET5a,NIC237,NIC236,39.242006,-9.313417,"Lourinha, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Uchicago-L002-NIC256,ok,Uchicago-L002-NIC256,Uchicago,L002,NIC256,NIC256,38.71829,-9.14875,"Lisbon, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Uchicago-L002-NIC263,ok,Uchicago-L002-NIC263,Uchicago,L002,NIC263,NIC256,38.71829,-9.14875,"Lisbon, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Uchicago-L002-NIC267,ok,Uchicago-L002-NIC267,Uchicago,L002,NIC267,NIC267,38.69237,-9.31592,"Oeiras, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Uchicago-L002-NIC270,ok,Uchicago-L002-NIC270,Uchicago,L002,NIC270,NIC267,38.69237,-9.14875,"Oeiras, Portugal",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET3-NIC3,ok,BGI1-RET3-NIC3,BGI1,RET3,NIC3,NIC3,43.3636,5.3215,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET3-NIC3,ok,BGI2-RET3-NIC3,BGI2,RET3,NIC3,NIC3,43.3636,5.3215,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET3a-NIC3,ok,BGI3-RET3a-NIC3,BGI3,RET3a,NIC3,NIC3,43.3636,5.3215,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET4-NIC4,ok,BGI1-RET4-NIC4,BGI1,RET4,NIC4,NIC3,43.3636,5.3215,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET4-NIC4,ok,BGI2-RET4-NIC4,BGI2,RET4,NIC4,NIC3,43.3636,5.3215,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
